SMILES_Solute,Temperature_K,Solvent,SMILES_Solvent,Solubility(mole_fraction),Solubility(mol/L),LogS(mol/L),Compound_Name,CAS,PubChem_CID,FDA_Approved,Source
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,293.15,ethanol,CCO,0.007295,0.12594355254606734,-0.8998240605226521,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,298.15,ethanol,CCO,0.00866,0.1489340371416856,-0.8270060379527149,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,303.15,ethanol,CCO,0.01023,0.17519753242946168,-0.7564720149477059,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,308.15,ethanol,CCO,0.01178,0.20089465995647224,-0.6970316072152153,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,313.15,ethanol,CCO,0.01371,0.2329888240877131,-0.6326649105338231,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,318.15,ethanol,CCO,0.01596,0.27025553892347876,-0.5682253963598451,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,323.15,ethanol,CCO,0.01895,0.3199982833876237,-0.494852351421601,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
Cc1[nH]nc2cc([N+](=O)[O-])ccc12,328.15,ethanol,CCO,0.02203,0.3709309036461757,-0.43070698246028033,3-methyl-6-nitroindazole,6494-19-5,10921054,No,10.1016/j.jct.2020.106066
O=c1[nH]c(=O)n(C2CCCO2)cc1F,273.15,ethanol,CCO,0.001183,0.020747456489428467,-1.6830351375212231,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,278.15,ethanol,CCO,0.001521,0.026539859926238477,-1.5761013736125864,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,283.15,ethanol,CCO,0.001983,0.03440021327862188,-1.4634388648284276,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,288.15,ethanol,CCO,0.002533,0.043728574720928115,-1.3592346777185687,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,293.15,ethanol,CCO,0.00318,0.0546740479784213,-1.2622187704543484,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,298.15,ethanol,CCO,0.004022,0.06884795119695612,-1.1621089791121497,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,303.15,ethanol,CCO,0.005061,0.08622367315407294,-1.064373480014189,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,308.15,ethanol,CCO,0.006289,0.1066591795891186,-0.9720017611865098,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
O=c1[nH]c(=O)n(C2CCCO2)cc1F,313.15,ethanol,CCO,0.007669,0.12953419888844026,-0.8876155564650279,β tegafur,17902-23-7,5386,Yes,10.1016/j.jct.2020.106090
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,273.15,ethanol,CCO,0.00297,0.05218122454098849,-1.2824857334927147,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,278.15,ethanol,CCO,0.00389,0.0680378605644073,-1.1672493511394293,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,283.15,ethanol,CCO,0.00502,0.08735056652654809,-1.058734273983216,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,288.15,ethanol,CCO,0.00643,0.11144001760401848,-0.952958827979216,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,293.15,ethanol,CCO,0.00792,0.13681992236574403,-0.8638506603384428,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,298.15,ethanol,CCO,0.00987,0.16995096439163798,-0.7696763666573944,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,303.15,ethanol,CCO,0.01201,0.20605212420220878,-0.6860229039516108,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,308.15,ethanol,CCO,0.01469,0.2512613256019119,-0.5998743533105236,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,313.15,ethanol,CCO,0.01718,0.29298908291692005,-0.5331485616160974,Doxofylline,69975-86-6,50942,No,10.1016/j.jct.2020.106126
O=c1ccc(-c2ccccc2)n[nH]1,278.15,ethanol,CCO,0.002418,0.04222950976373747,-1.3743839602075678,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,283.15,ethanol,CCO,0.0028870000000000002,0.05012781392162487,-1.299921234594542,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,288.15,ethanol,CCO,0.003423,0.059145908658322296,-1.2280752917557185,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,293.15,ethanol,CCO,0.0040219999999999995,0.06920909548598435,-1.1598368266444163,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,298.15,ethanol,CCO,0.004659,0.07980305490191038,-1.097980483315333,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,303.15,ethanol,CCO,0.00547,0.09323008403864687,-1.030443924301047,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,308.15,ethanol,CCO,0.006371,0.10805878701534989,-0.9663399118245563,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,313.15,ethanol,CCO,0.007358,0.12424227672194386,-0.9057305988223385,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
O=c1ccc(-c2ccccc2)n[nH]1,318.15,ethanol,CCO,0.008456,0.14210437614454235,-0.8473925476449251,6-phenyl-3(2H)-pyridazinone,2166-31-6,75106,No,10.1016/j.jct.2020.106128
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,283.15,ethanol,CCO,0.001049,0.018180576993001008,-1.7403923377862178,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,283.16,ethanol,CCO,0.001041,0.018056604841478717,-1.7433639061391388,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,288.15,ethanol,CCO,0.0013809999999999998,0.023813461179878335,-1.6231774772504273,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,288.16,ethanol,CCO,0.001382,0.023848335872832215,-1.622541920458717,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,293.15,ethanol,CCO,0.001697,0.029133342775276846,-1.5356096813329723,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,293.16,ethanol,CCO,0.001698,0.029149319115015934,-1.5353715852632852,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,298.15,ethanol,CCO,0.002162,0.036939783932682727,-1.4325056491534396,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,303.15,ethanol,CCO,0.002723,0.0462826775388351,-1.3345815242513106,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,308.15,ethanol,CCO,0.0035039999999999997,0.05926049559329031,-1.2272347208524028,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,313.15,ethanol,CCO,0.004378,0.07370272363280711,-1.1325164627943716,Risperidone,106266-06-2,5073,Yes,10.1016/j.jct.2020.106137
N#Cc1ccc2c(c1)OCO2,278.15,ethanol,CCO,0.00686,0.12034332020165497,-0.9195780107489153,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,283.15,ethanol,CCO,0.008784,0.15342650192675428,-0.8140996166162389,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,288.15,ethanol,CCO,0.0111,0.193285498115891,-0.7138007291297879,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,293.15,ethanol,CCO,0.01333,0.23154162580371807,-0.6353709215714152,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,298.15,ethanol,CCO,0.01664,0.28849579236883294,-0.5398605165267016,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,303.15,ethanol,CCO,0.02141,0.3708536274254152,-0.4307974686728508,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,308.15,ethanol,CCO,0.02663,0.46107327595323455,-0.33623004898507264,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,313.15,ethanol,CCO,0.03397,0.5893960184961415,-0.2295928022339657,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,318.15,ethanol,CCO,0.04345,0.7568966336501569,-0.12096342631304983,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
N#Cc1ccc2c(c1)OCO2,323.15,ethanol,CCO,0.05477,0.9599195138192436,-0.017765179637047317,Piperonylonitrile,4421-09-4,78136,No,10.1016/j.jct.2020.106191
COc1cccc(C=O)c1O,273.15,ethanol,CCO,0.0401,0.7317865521185674,-0.1356155757107976,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,278.15,ethanol,CCO,0.0526,0.9672989388048628,-0.014439288678060973,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,283.15,ethanol,CCO,0.0774,1.4524589613002714,0.1621038704030749,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,288.15,ethanol,CCO,0.1376,2.7475041370347477,0.4389383550318374,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,293.15,ethanol,CCO,0.226,5.004242316448931,0.6993383310271193,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,298.15,ethanol,CCO,0.3797,10.43608279832947,1.018537516069708,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1cccc(C=O)c1O,303.15,ethanol,CCO,0.6146,27.03133427383124,1.4318674831186544,o-vanillin,148-53-8,8991,No,10.1016/j.jct.2020.106199
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,288.15,ethanol,CCO,0.0001125,0.00193744798742701,-2.71276994769992,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,293.15,ethanol,CCO,0.0001436,0.0024614309756516403,-2.608812338365293,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,298.15,ethanol,CCO,0.00017989999999999998,0.003067665485211199,-2.5131919999536785,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,303.15,ethanol,CCO,0.00022050000000000002,0.0037384450699367664,-2.4273089961858485,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,308.15,ethanol,CCO,0.0002679,0.004516123585890609,-2.3452341819074025,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,313.15,ethanol,CCO,0.0003302,0.005536340099616661,-2.2567772388457383,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,318.15,ethanol,CCO,0.0004021,0.006702907203648289,-2.1737367930219764,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,323.15,ethanol,CCO,0.00047430000000000004,0.007861198014220055,-2.104511264225491,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,328.15,ethanol,CCO,0.0005724,0.009430882619333775,-2.025447660521552,Apixaban,503612-47-3,10182969,Yes,10.1016/j.jct.2020.106200
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,283.15,ethanol,CCO,0.002228,0.03865985618523787,-1.4127397658810246,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,288.15,ethanol,CCO,0.002709,0.04677521304277735,-1.3299842257821608,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,293.15,ethanol,CCO,0.003321,0.05710635231677596,-1.2433155796231719,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,298.15,ethanol,CCO,0.004018,0.06877920361042947,-1.162542857150212,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,303.15,ethanol,CCO,0.004823,0.0821492436366119,-1.0853964308407025,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,308.15,ethanol,CCO,0.005712,0.09681724987362114,-1.0140472578000028,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,313.15,ethanol,CCO,0.006886,0.11621713866932146,-0.9347298213376342,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,318.15,ethanol,CCO,0.008154999999999999,0.1370044349868055,-0.8632653740178869,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,323.15,ethanol,CCO,0.009772,0.1634849701225019,-0.7865221677308974,Bezafibrate,41859-67-0,39042,Yes,10.1016/j.jct.2020.106208
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,278.15,ethanol,CCO,0.000992,0.017300197204500198,-1.7619489463314295,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,283.15,ethanol,CCO,0.001413,0.024498111892361344,-1.6108673860977953,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,288.15,ethanol,CCO,0.001874,0.03233053467501447,-1.4903871130658861,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,293.15,ethanol,CCO,0.002395,0.04114506503815965,-1.3856822468483194,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,298.15,ethanol,CCO,0.003008,0.05143809290669152,-1.2887151414729063,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,ethanol,CCO,0.004086,0.06954455977453164,-1.1577368376677664,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,308.15,ethanol,CCO,0.005208,0.08822982806256849,-1.0543845671016203,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,313.15,ethanol,CCO,0.006957,0.11742382239248565,-0.9302437865290848,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,318.15,ethanol,CCO,0.00872,0.14657996373452367,-0.8339253900920819,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,323.15,ethanol,CCO,0.011992,0.2010762305088638,-0.6966392649028079,Ipriflavone,35212-22-7,3747,No,10.1016/j.jct.2020.106231
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,278.15,ethanol,CCO,0.00257,0.04489097565501853,-1.3478409555921944,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,283.15,ethanol,CCO,0.00315,0.0547087888702285,-1.2619428994210076,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,288.15,ethanol,CCO,0.00388,0.06707315490922815,-1.1734512653390234,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.15,ethanol,CCO,0.00476,0.08196906528150905,-1.0863500172788465,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,298.15,ethanol,CCO,0.00592,0.1015310951235272,-0.9934009294512427,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,ethanol,CCO,0.00716,0.1222419851234144,-0.912779606075776,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,308.15,ethanol,CCO,0.00894,0.1520247550031007,-0.8180856878060144,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,313.15,ethanol,CCO,0.01116,0.1891648468663524,-0.7231595668264996,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,318.15,ethanol,CCO,0.01398,0.2362522298640505,-0.6266240837157055,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,323.15,ethanol,CCO,0.01771,0.2986815626055465,-0.5247915852492626,Oxaprozin,21256-18-8,4614,Yes,10.1016/j.jct.2020.106239
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,278.15,ethanol,CCO,0.0002182,0.003802400577169004,-2.419942132791434,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,283.15,ethanol,CCO,0.0002548,0.004412517654263768,-2.3553135440100137,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,288.15,ethanol,CCO,0.0003032,0.005222633666412264,-2.2821104360116284,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,293.15,ethanol,CCO,0.00037,0.006343563554730492,-2.1976667046772977,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,298.15,ethanol,CCO,0.00044560000000000004,0.00760041746081791,-2.1191625529888842,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,303.15,ethanol,CCO,0.0005416,0.009185452819931423,-2.036899429194855,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,308.15,ethanol,CCO,0.0006497,0.010956500452279465,-1.9603281390048208,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,313.15,ethanol,CCO,0.0007786,0.013060353658984981,-1.884045062718978,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,318.15,ethanol,CCO,0.0009284000000000001,0.015484350274106903,-1.810107012993022,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,323.15,ethanol,CCO,0.001121,0.018591837129814978,-1.7306776938257167,Griseofulvin,126-07-8,441140,Yes,10.1016/j.jct.2020.106250
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,283.15,ethanol,CCO,0.0001324,0.0022925660115913743,-2.63967815050761,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,288.15,ethanol,CCO,0.0001601,0.0027573350220214767,-2.5595104629926246,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,293.15,ethanol,CCO,0.0001908,0.0032706351075295114,-2.485367905775993,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,298.15,ethanol,CCO,0.0002288,0.0039017020171989987,-2.408745901837406,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,303.15,ethanol,CCO,0.0002712,0.004598266303549626,-2.337405880649807,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,308.15,ethanol,CCO,0.0003195,0.00538624846287524,-2.2687136168422897,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,313.15,ethanol,CCO,0.0003746,0.00628105729121867,-2.201967245260685,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,318.15,ethanol,CCO,0.0004397,0.007329965589355714,-2.134898064156691,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,323.15,ethanol,CCO,0.0005093,0.00844159466546899,-2.0735755049151265,Rutaecarpine,84-26-4,65752,No,10.1016/j.jct.2020.106253
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,278.15,ethanol,CCO,0.01403,0.2479147221674252,-0.6056976823236377,Nimodipine,66085-59-4,4497,Yes,10.1016/j.jct.2020.106259
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,283.15,ethanol,CCO,0.0158,0.27793938118382805,-0.5560499137512092,Nimodipine,66085-59-4,4497,Yes,10.1016/j.jct.2020.106259
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,288.15,ethanol,CCO,0.01763,0.30903373435839293,-0.509994110070202,Nimodipine,66085-59-4,4497,Yes,10.1016/j.jct.2020.106259
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,293.15,ethanol,CCO,0.01984,0.3469089825778869,-0.45978445474570795,Nimodipine,66085-59-4,4497,Yes,10.1016/j.jct.2020.106259
